"persid","participant_wt","age","sex","ses","dem_index","work_status","age_group_scen","age_group_2","occupation_cat","industry_cat","work_full","study_full","mod_total_hr","vig_total_hr","mod_leis_hr","vig_leis_hr","mod_work_hr","vig_work_hr","walk_rc","walk_trans","walk_base","pa_guide_adults","pa_guide_older_adults","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_scen","scen"
"Y18H2861009P04",41.99,45,"male",7,13,"employed","45 to 49",47,"Labourers","Retail Trade","No",NA,0.333333333333333,0,0.333333333333333,0,0,0,0.666666666666667,0,"No","No","No",16.9166666666667,81.48,0,0,0,0,0,0,0,0,16.3333333333333,79.3,0,0,0,0,0,0,1.38727272727273,2.18,"No","all_0_5"
"Y18H2861010P01",43.35,72,"female",7,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,3,"Yes","No","Yes",8.16666666666667,47.36,3.5,1.64,17.15,157.46,0,0,0,0,8.16666666666667,47.36,3.5,1.64,17.15,157.46,0,0,0,0,"Yes","all_0_5"
"Y18H2861011P01",44.99,71,"male",7,23,"employed","70 to 74",72,"Labourers","Agriculture, Forestry and Fishing","No",NA,12,0,12,0,0,0,0,0,"No","No","Yes",7,25.32,0,0,0,0,0,0,0,0,7,25.32,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861012P01",35.79,62,"female",7,20,"employed","60 to 64",62,"Community and Personal Service Workers","Arts and Recreation Services","No",NA,0,0.75,0,0.75,0,0,0.75,0,"No","No","No",1.28333333333333,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87181818181818,12.37,"No","all_0_5"
"Y18H2861013P01",101,58,"male",7,17,"employed","55 to 59",57,"Technicians and Trades Workers","Retail Trade","Yes",NA,0,6,0,6,0,0,1.5,0.5,"Yes","No","No",8.51666666666667,53.24,1.63333333333333,0.42,0,0,0,0,0,0,8.51666666666667,53.24,1.63333333333333,0.42,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2861013P02",96.07,56,"female",7,18,"employed","55 to 59",57,"Clerical and Administrative Workers","Health Care and Social Assistance","No",NA,0,0,0,0,0,0,0,0,"No","No","No",8.75,37.43,0,0,0,0,0,0,0,0,8.16666666666667,35.5,0,0,0,0,0,0,1.22818181818182,1.93,"No","all_0_5"
"Y18H2861013P03",151.14,26,"female",7,6,"employed","25 to 29",27,"Professionals","Professional, Scientific and Technical Services","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",7,37.07,0,0,0,0,0,0,0,0,5.25,30.2,0,0,0,0,0,0,4.37181818181818,6.87,"No","all_0_5"
"Y18H2861013P04",158.89,22,"male",7,3,"employed","20 tp 24",22,"Technicians and Trades Workers","Other Services","Yes",NA,8,5.21666666666667,7,5,1,0.216666666666667,0,0,"No","Yes","Yes",14,101.72,0,0,0,0,0,0,0,0,12.8333333333333,99.01,0,0,0,0,0,0,1.72454545454545,2.71,"No","all_0_5"
"Y18H2861014P01",96.3,64,"male",7,19,"employed","60 to 64",62,"Machinery Operators and Drivers","Education and Training","No",NA,0.5,0,0.5,0,0,0,0,0,"No","No","No",4.31666666666667,6.42,0,0,0,0,0,0,7,10.69,0,0,0,0,0,0,0,0,11.0854545454545,17.11,"No","all_0_5"
"Y18H2861015P01",36.23,63,"male",7,19,"employed","60 to 64",62,"Machinery Operators and Drivers","Manufacturing","Yes",NA,0,0,0,0,0,0,0,2,"Yes","No","No",2.45,11.18,7,4.68,0,0,0,0,0,0,1.86666666666667,8.34,7,4.68,0,0,0,0,1.80727272727273,2.84,"Yes","all_0_5"
"Y18H2861015P02",58.02,25,"male",7,5,"employed","25 to 29",27,"Managers","Retail Trade","Yes",NA,15,12,5,2,10,10,0,10,"Yes","Yes","Yes",17.5,172.64,3.5,2.24,0,0,0,0,0,0,17.5,172.64,3.5,2.24,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2861015P03",58.02,22,"male",7,3,"employed","20 tp 24",22,"Labourers","Manufacturing","Yes",NA,4,2,4,2,0,0,0,0,"No","Yes","Yes",2.33333333333333,17.11,0,0,0,0,2.33333333333333,1.7,0,0,2.33333333333333,17.11,0,0,0,0,2.33333333333333,1.7,0,0,"No","all_0_5"
"Y18H2861017P01",44.76,73,"male",7,23,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,1.5,3,"Yes","No","No",1.4,2.7,2.91666666666667,1.78,0,0,0,0,0,0,0,0,2.91666666666667,1.78,0,0,0,0,1.71818181818182,2.7,"Yes","all_0_5"
"Y18H2861017P02",35.63,69,"female",7,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,1,1,1,1,0,0,2,2,"Yes","No","No",0,0,4.08333333333333,2.06,0,0,0,0,0,0,0,0,4.08333333333333,2.06,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2861019P01",36.39,56,"female",7,18,"employed","55 to 59",57,"Clerical and Administrative Workers","Construction","Yes",NA,8,0,0,0,8,0,0,2,"Yes","No","No",1.16666666666667,5.74,4.43333333333333,4.04,5.36666666666667,21.07,0,0,0,0,0,0,4.43333333333333,4.04,5.36666666666667,21.07,0,0,3.65272727272727,5.74,"Yes","all_0_5"
"Y18H2861019P02",37.58,55,"male",7,17,"employed","55 to 59",57,"Machinery Operators and Drivers","Construction","Yes",NA,0,0,0,0,0,0,1.5,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861022P01",71.9,36,"male",9,9,"employed","35 to 39",37,"Technicians and Trades Workers","Construction","Yes",NA,0,1,0,1,0,0,1,0,"No","No","Yes",9.33333333333333,69.45,0,0,0,0,0,0,0,0,9.33333333333333,69.45,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861022P02",69.62,35,"female",9,10,"employed","35 to 39",37,"Professionals","Health Care and Social Assistance","No",NA,0,0,0,0,0,0,1,0,"No","No","No",2.33333333333333,6.22,0,0,0,0,3.5,1.64,0,0,2.33333333333333,6.22,0,0,0,0,3.5,1.64,0,0,"No","all_0_5"
"Y18H2861024P01",66.19,41,"male",9,11,"employed","40 to 44",42,"Community and Personal Service Workers","Public Administration and Safety","Yes",NA,16,1.5,16,1.5,0,0,14,0,"No","Yes","Yes",11.6666666666667,79.89,0,0,0,0,0,0,0,0,11.6666666666667,79.89,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861024P02",70.69,38,"female",9,10,"employed","35 to 39",37,"Community and Personal Service Workers","Accommodation and Food Services","No",NA,4,0,4,0,0,0,0,2.5,"Yes","Yes","No",4.31666666666667,23.22,7,5.36,0,0,0,0,0,0,4.31666666666667,23.22,7,5.36,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2861024P03",89.14,23,"female",9,4,"unemployed","20 tp 24",22,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861027P01",150.11,56,"female",9,18,"employed","55 to 59",57,"Community and Personal Service Workers","Health Care and Social Assistance","Yes",NA,0.5,0,0.5,0,0,0,0,0,"No","No","No",7.58333333333333,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93909090909091,6.19,"No","all_0_5"
"Y18H2861029P01",56.61,63,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,1.5,10,1.5,10,0,0,7,3,"Yes","Yes","Yes",9.56666666666667,60.41,6.41666666666667,5.04,0,0,0,0,0,0,7.7,56.87,6.41666666666667,5.04,0,0,0,0,2.25272727272727,3.54,"Yes","all_0_5"
"Y18H2861029P02",54.82,61,"female",9,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,4,4,"Yes","No","Yes",9.56666666666667,60.41,6.41666666666667,5.04,0,0,0,0,0,0,7.7,56.87,6.41666666666667,5.04,0,0,0,0,2.25272727272727,3.54,"Yes","all_0_5"
"Y18H2861029P03",87.79,27,"female",9,6,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No",NA,0.75,0,0.75,0,0,0,2,2,"Yes","No","No",8.4,47.24,2.33333333333333,1.42,0,0,0,0,0,0,7,45.34,2.33333333333333,1.42,0,0,0,0,1.20909090909091,1.9,"Yes","all_0_5"
"Y18H2861032P01",66.53,41,"male",9,11,"unemployed","40 to 44",42,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861033P01",68.05,77,"female",9,26,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,0,4,"Yes","No","No",1.86666666666667,3.04,4.31666666666667,1.96,0,0,0,0,0,0,0,0,4.31666666666667,1.96,0,0,0,0,1.93454545454545,3.04,"Yes","all_0_5"
"Y18H2861037P01",91.24,29,"male",9,5,"employed","25 to 29",27,"Technicians and Trades Workers","Electricity, Gas, Water and Waste Services","Yes",NA,0,1.5,0,1.5,0,0,0.833333333333333,0,"No","No","No",8.75,67.39,0,0,0,0,0,0,0,0,8.75,67.39,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861037P02",88.35,25,"female",9,6,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No",NA,0.75,0,0.75,0,0,0,2,2,"Yes","No","No",0,0,7,2.58,0,0,0,0,0,0,0,0,7,2.58,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2861038P01",67.73,83,"female",9,28,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861039P01",64.42,48,"female",9,14,"employed","45 to 49",47,"Clerical and Administrative Workers","Public Administration and Safety","Yes",NA,3,2,3,2,0,0,4,0,"No","Yes","Yes",7.23333333333333,57.02,0,0,0,0,0,0,0,0,7,56.05,0,0,0,0,0,0,0.617272727272727,0.97,"No","all_0_5"
"Y18H2861039P02",92.52,21,"male",9,3,"employed","20 tp 24",22,"Professionals","Education and Training","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2861040P01",56.86,58,"female",9,18,"employed","55 to 59",57,"Professionals","Education and Training","No",NA,4,4,4,4,0,0,0,0,"No","Yes","Yes",2.33333333333333,8.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42818181818182,8.53,"No","all_0_5"
"Y18H2861041P01",144.42,60,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",8.16666666666667,32.27,0,0,0,0,0,0,0,0,4.08333333333333,27.1,0,0,0,0,0,0,3.29,5.17,"No","all_0_5"
"Y18H2861042P01",191.47,43,"male",9,11,"employed","40 to 44",42,"Professionals","Health Care and Social Assistance","Yes",NA,20,0,0,0,20,0,0,2.5,"Yes","No","No",0,0,3.5,1.22,0,0,0,0,9.33333333333333,19.56,0,0,3.5,1.22,0,0,0,0,9.33333333333333,19.56,"Yes","all_0_5"
"Y18H2861042P02",182.13,43,"female",9,12,"employed","40 to 44",42,"Professionals","Education and Training","Yes",NA,0.5,0,0.5,0,0,0,1,2.33333333333333,"Yes","No","Yes",0,0,3.5,2.42,0,0,0,0,0,0,0,0,3.5,2.42,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2870102P01",83.3,63,"female",9,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,6,0,"No","No","Yes",0,0,0,0,0,0,7,6.2,0,0,0,0,0,0,0,0,7,6.2,0,0,"No","all_0_5"
"Y18H2870104P01",106.14,77,"male",9,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",8.75,25.47,0,0,0,0,0,0,0,0,6.41666666666667,20.55,0,0,0,0,0,0,3.13090909090909,4.92,"No","all_0_5"
"Y18H2870104P02",97.27,47,"female",9,14,"employed","45 to 49",47,"Professionals","Education and Training","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",12.8333333333333,38.25,0,0,0,0,0,0,0,0,12.25,37.58,0,0,0,0,0,0,0.426363636363636,0.67,"No","all_0_5"
"Y18H2870107P01",312.75,42,"male",9,11,"employed","40 to 44",42,"Professionals","Transport, Postal and Warehousing","Yes",NA,0,2,0,2,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870108P01",95.32,41,"female",9,12,"employed","40 to 44",42,"Professionals","Health Care and Social Assistance","Yes",NA,0,0,0,0,0,0,0.5,0,"No","No","No",7,28.09,0,0,0,0,0,0,0,0,7,28.09,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870108P02",98.43,41,"male",9,11,"employed","40 to 44",42,"Managers","Construction","Yes",NA,60,0,0,0,60,0,4,0,"No","No","No",4.66666666666667,22.28,0,0,0,0,0,0,0,0,4.66666666666667,22.28,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870108P03",106.11,18,"male",9,1,"employed","15 to 19",17,"Technicians and Trades Workers","Retail Trade","No",NA,3.5,2,2,2,1.5,0,0.5,2,"Yes","No","No",0,0,3.38333333333333,2.29,19.6,54.45,0,0,0,0,0,0,3.38333333333333,2.29,19.6,54.45,0,0,0,0,"Yes","all_0_5"
"Y18H2870109P01",109.26,35,"male",9,9,"employed","35 to 39",37,"Professionals","Professional, Scientific and Technical Services","Yes",NA,40,40,0,0,40,40,0,0,"No","No","No",2.33333333333333,10.38,0,0,0,0,0,0,0,0,2.33333333333333,10.38,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870109P02",105.8,38,"female",9,10,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.833333333333333,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870111P01",110.79,35,"male",9,9,"employed","35 to 39",37,"Professionals","Professional, Scientific and Technical Services","Yes",NA,5,2,0,0,5,2,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870111P02",107.28,35,"female",9,10,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,0,0.5,0,0.5,0,0,1,0,"No","No","No",10.5,40.34,0,0,0,0,0,0,0,0,7.58333333333333,31.21,0,0,0,0,0,0,5.81,9.13,"No","all_0_5"
"Y18H2870117P01",105.61,71,"male",9,23,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,5.25,0,"No","No","Yes",6.06666666666667,18.28,0,0,0,0,0,0,0,0,1.75,8.61,0,0,0,0,0,0,6.15363636363636,9.67,"No","all_0_5"
"Y18H2870117P02",84.05,65,"female",9,22,"employed","65 to 69",67,"Professionals","Education and Training","No",NA,0,0,0,0,0,0,0,2.5,"Yes","No","No",0,0,3.5,0.74,0,0,0,0,0,0,0,0,3.5,0.74,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2870119P01",110.75,35,"male",9,9,"employed","35 to 39",37,"Professionals","Professional, Scientific and Technical Services","Yes",NA,22,0,2,0,20,0,2,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870119P02",135.23,25,"female",9,6,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870124P01",110.23,37,"male",9,9,"employed","35 to 39",37,"Technicians and Trades Workers","Electricity, Gas, Water and Waste Services","Yes",NA,0,0,0,0,0,0,0.833333333333333,0,"No","No","No",12.25,88.85,0,0,0,0,0,0,0,0,12.25,88.85,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870124P02",110.23,36,"male",9,9,"employed","35 to 39",37,"Professionals","Education and Training","No",NA,0,0,0,0,0,0,2,0,"No","No","Yes",7.81666666666667,22.62,0,0,0,0,4.66666666666667,4.38,0,0,3.85,13.61,0,0,0,0,4.66666666666667,4.38,5.73363636363636,9.01,"No","all_0_5"
"Y18H2870125P01",88.68,54,"male",9,15,"employed","50 to 54",52,"Technicians and Trades Workers","Retail Trade","Yes",NA,20,5.25,0,5,20,0.25,4.5,0,"No","No","No",7.11666666666667,32.31,0,0,0,0,0,0,0,0,7.11666666666667,32.31,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870125P02",85.88,51,"female",9,16,"employed","50 to 54",52,"Sales Workers","Retail Trade","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",4.08333333333333,15.21,0,0,0,0,0,0,0,0,4.08333333333333,15.21,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870125P03",135.27,20,"female",9,4,"employed","20 tp 24",22,"Managers","Retail Trade","No",NA,3,3,0,3,3,0,3,3,"Yes","Yes","Yes",0,0,4.66666666666667,3.02,0,0,0,0,0,0,0,0,4.66666666666667,3.02,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2870127P01",257.76,52,"male",9,15,"employed","50 to 54",52,"Managers","Retail Trade","Yes",NA,3,1.66666666666667,1,1.66666666666667,2,0,1.16666666666667,0,"No","Yes","No",5.25,23,0,0,0,0,0,0,0,0,5.25,23,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870127P02",245.19,51,"female",9,16,"employed","50 to 54",52,"Managers","Retail Trade","Yes",NA,7,2.5,7,2.5,0,0,0,0,"No","Yes","Yes",5.25,23,0,0,0,0,0,0,0,0,5.25,23,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870127P03",405.5,22,"male",9,3,"unemployed","20 tp 24",22,"Not in Work Force","Not in Work Force","No","Full time",0,3,0,3,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870129P01",85.48,64,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,5,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870129P02",82.78,62,"female",9,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870130P01",99.06,49,"male",9,13,"employed","45 to 49",47,"Machinery Operators and Drivers","Transport, Postal and Warehousing","No",NA,0,0,0,0,0,0,0,0,"No","No","No",7,28.61,0,0,0,0,0,0,0,0,7,28.61,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870130P02",105.8,34,"female",9,8,"unemployed","30 to 34",32,"Not in Work Force","Not in Work Force","No",NA,4,0,4,0,0,0,5,0,"No","Yes","Yes",2.33333333333333,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36545454545455,6.86,"No","all_0_5"
"Y18H2870131P01",86.8,64,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",3.5,16.23,0,0,0,0,0,0,0,0,3.5,16.23,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870131P02",84.05,64,"female",9,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,7,0,7,0,0,0,0,"No","Yes","Yes",3.5,19.46,0,0,0,0,0,0,0,0,3.5,19.46,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870138P01",88.24,52,"male",9,15,"unemployed","50 to 54",52,"Technicians and Trades Workers","Other Services","No",NA,0,0,0,0,0,0,0,0,"No","No","No",14.9333333333333,134.87,0,0,0,0,0,0,0,0,14.5833333333333,133.03,0,0,0,0,0,0,1.17090909090909,1.84,"No","all_0_5"
"Y18H2870138P02",85.45,50,"female",9,16,"employed","50 to 54",52,"Managers","Health Care and Social Assistance","Yes",NA,0,0,0,0,0,0,2,0,"No","No","No",14.9333333333333,134.87,0,0,0,0,0,0,0,0,14.5833333333333,133.03,0,0,0,0,0,0,1.17090909090909,1.84,"No","all_0_5"
"Y18H2870138P03",104.33,19,"female",9,2,"unemployed","15 to 19",17,"Professionals","Health Care and Social Assistance","No","Full time",1.5,0,1.5,0,0,0,3,0,"No","No","No",14.9333333333333,134.87,0,0,0,0,0,0,0,0,14.5833333333333,133.03,0,0,0,0,0,0,1.17090909090909,1.84,"No","all_0_5"
"Y18H2870139P01",87.23,67,"male",9,21,"employed","65 to 69",67,"Sales Workers","Retail Trade","No",NA,0,0,0,0,0,0,2,0.75,"Yes","No","Yes",2.33333333333333,9.39,1.63333333333333,0.78,0,0,0,0,0,0,0,0,1.63333333333333,0.78,0,0,0,0,5.97545454545454,9.39,"Yes","all_0_5"
"Y18H2870139P02",84.47,66,"female",9,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.166666666666667,0,"No","No","No",9.33333333333333,69.08,0,0,0,0,0,0,0,0,8.16666666666667,66.43,0,0,0,0,0,0,1.68636363636364,2.65,"No","all_0_5"
"Y18H2870140P01",84.45,68,"female",9,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",7,34.46,0,0,0,0,0,0,0,0,7,34.46,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870140P02",107.25,39,"female",9,10,"employed","35 to 39",37,"Sales Workers","Information Media and Telecommunications","Yes",NA,0,0,0,0,0,0,1,0,"No","No","No",7,34.46,0,0,0,0,0,0,0,0,7,34.46,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870140P03",107.25,38,"female",9,10,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,2.66666666666667,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870141P01",235.89,68,"male",9,21,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,1.16666666666667,0,1.16666666666667,0,0,0,11,0,"No","Yes","Yes",18.6666666666667,121.19,0,0,0,0,0,0,0,0,18.6666666666667,121.19,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870141P02",224.39,61,"female",9,20,"employed","60 to 64",62,"Labourers","Manufacturing","Yes",NA,1.5,0,0,0,1.5,0,3,0,"No","No","No",23.3333333333333,140.85,0,0,0,0,0,0,0,0,23.3333333333333,140.85,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870201P01",127.93,47,"female",1,14,"employed","45 to 49",47,"Professionals","Education and Training","No",NA,0,0,0,0,0,0,0,0,"No","No","No",10.3833333333333,85.14,0,0,0,0,0,0,0,0,8.05,77.49,0,0,0,0,0,0,4.86818181818182,7.65,"No","all_0_5"
"Y18H2870201P02",132.11,45,"male",1,13,"employed","45 to 49",47,"Labourers","Other Services","Yes",NA,30,5,0,0,30,5,0,0,"No","No","No",7,19.5,0,0,0,0,0,0,0,0,3.5,13.27,0,0,0,0,0,0,3.96454545454545,6.23,"No","all_0_5"
"Y18H2870202P01",132.95,41,"male",1,11,"employed","40 to 44",42,"Machinery Operators and Drivers","Transport, Postal and Warehousing","Yes",NA,27,10,2,0,25,10,2,0,"No","No","No",16.9166666666667,101.79,0,0,0,0,0,0,0,0,16.9166666666667,101.79,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870202P02",141.99,30,"female",1,8,"unemployed","30 to 34",32,"Not in Work Force","Not in Work Force","No",NA,0.25,0,0.25,0,0,0,0.333333333333333,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870203P01",180.64,29,"female",1,6,"employed","25 to 29",27,"Professionals","Health Care and Social Assistance","Yes",NA,0,0.75,0,0.75,0,0,0,3,"Yes","No","Yes",35,260.69,2.33333333333333,1.76,0,0,0,0,0,0,35,260.69,2.33333333333333,1.76,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2870203P02",186.54,28,"male",1,5,"employed","25 to 29",27,"Technicians and Trades Workers","Construction","Yes",NA,0,0,0,0,0,0,10,0,"No","No","Yes",9.91666666666667,76.5,0,0,0,0,0,0,0,0,9.91666666666667,76.5,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870207P01",495.03,29,"male",1,5,"employed","25 to 29",27,"Professionals","Professional, Scientific and Technical Services","No",NA,6.5,6,1.5,6,5,0,6,0,"No","Yes","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870208P01",127.93,47,"female",1,14,"employed","45 to 49",47,"Professionals","Professional, Scientific and Technical Services","Yes",NA,8,0,0,0,8,0,0,5,"Yes","No","Yes",7,23.51,2.33333333333333,1.64,0,0,0,0,0,0,4.66666666666667,14.83,2.33333333333333,1.64,0,0,0,0,5.52363636363636,8.68,"Yes","all_0_5"
"Y18H2870208P02",127.93,47,"female",1,14,"employed","45 to 49",47,"Managers","Retail Trade","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",6.65,22.41,0,0,0,0,0,0,0,0,5.83333333333333,17.9,0,0,0,0,0,0,2.87,4.51,"No","all_0_5"
"Y18H2870222P01",135.36,79,"male",8,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870222P02",131.08,79,"female",8,26,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.25,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870224P01",112.96,61,"male",8,19,"employed","60 to 64",62,"Sales Workers","Retail Trade","Yes",NA,53,50,0,0,53,50,1,0,"No","No","No",9.33333333333333,60.71,0,0,0,0,0,0,0,0,9.33333333333333,60.71,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H2870224P02",111.2,52,"female",8,16,"employed","50 to 54",52,"Professionals","Health Care and Social Assistance","Yes",NA,7,2,0,0,7,2,0,7,"Yes","No","Yes",0,0,2.33333333333333,0.94,0,0,0,0,0,0,0,0,2.33333333333333,0.94,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H2870224P03",175.16,25,"female",8,6,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No","Part time",2,2,2,2,0,0,2,14,"Yes","Yes","Yes",0,0,4.66666666666667,2.34,0,0,0,0,0,0,0,0,4.66666666666667,2.34,0,0,0,0,0,0,"Yes","all_0_5"
